warehouse name,date,storage,next_day_storage,lstm,mambar,count
SC15,10/11/2023,4341,4341,4341,4341,72
SC15,10/12/2023,4247,4247,4247,4247,73
SC15,10/13/2023,4612,4612,4612,4612,74
SC15,10/14/2023,4145,4145,4145,4145,75
SC15,10/15/2023,4332,4332,4332,4332,76
SC15,10/16/2023,3789,3789,3789,3789,77
SC15,10/17/2023,3749,3749,3749,3749,78
SC15,10/18/2023,4173,4173,4173,4173,79
SC15,10/19/2023,4269,4269,4269,4269,80
SC15,10/20/2023,4370,4370,4370,4370,81
SC15,10/21/2023,4014,4014,4014,4014,82
SC15,10/22/2023,3865,3865,3865,3865,83
SC15,10/23/2023,3679,3679,3679,3679,84
SC15,10/24/2023,4795,4795,4795,4795,85
SC15,10/25/2023,5463,5463,5463,5463,86
SC15,10/26/2023,5131,5131,5131,5131,87
SC15,10/27/2023,5485,5485,5485,5485,88
SC15,10/28/2023,5191,5191,5191,5191,89
SC15,10/29/2023,4824,4824,4824,4824,90
SC15,10/30/2023,4303,4303,4303,4303,91
SC15,10/31/2023,4808,4808,4808,4808,92
SC15,11/1/2023,5937,5937,5937,5937,93
SC15,11/2/2023,4425,4425,4425,4425,94
SC15,11/3/2023,5392,5392,5392,5392,95
SC15,11/4/2023,4748,4748,4748,4748,96
SC15,11/5/2023,4522,4522,4522,4522,97
SC15,11/6/2023,3899,3899,3899,3899,98
SC15,11/7/2023,4778,4778,4778,4778,99
SC15,11/8/2023,4243,4243,4243,4243,100
SC15,11/9/2023,4532,4532,4532,4532,101
SC15,11/10/2023,5125,5125,5125,5125,102
SC15,11/11/2023,4521,4521,4521,4521,103
SC15,11/12/2023,5772,5772,5772,5772,104
SC15,11/13/2023,3822,3822,3822,3822,105
SC15,11/14/2023,4500,4500,4500,4500,106
SC15,11/15/2023,3786,3786,3786,3786,107
SC15,11/16/2023,3886,3886,3886,3886,108
SC15,11/17/2023,5205,5205,5205,5205,109
SC15,11/18/2023,4413,4413,4413,4413,110
SC15,11/19/2023,3818,3818,3818,3818,111
SC15,11/20/2023,3345,3345,3345,3345,112
SC15,11/21/2023,4086,4086,4086,4086,113
SC15,11/22/2023,4805,4805,4805,4805,114
SC15,11/23/2023,4198,4198,4198,4198,115
SC15,11/24/2023,4174,4174,4174,4174,116
SC15,11/25/2023,4200,4200,4200,4200,117
SC15,11/26/2023,3682,3682,3682,3682,118
SC15,11/27/2023,3696,3696,3696,3696,119
SC15,11/28/2023,3443,3443,3443,3443,120
SC15,11/29/2023,5341,5341,5341,5341,121
SC15,11/30/2023,5464,5464,5464,5464,122
SC16,8/1/2023,2202,,,,1
SC16,8/2/2023,1926,1926,1926,1926,2
SC16,8/3/2023,1635,1635,1635,1635,3
SC16,8/4/2023,2423,2423,2423,2423,4
SC16,8/5/2023,2198,2198,2198,2198,5
SC16,8/6/2023,1710,1710,1710,1710,6
SC16,8/7/2023,1615,1615,1615,1615,7
SC16,8/8/2023,1607,1607,1607,1607,8
SC16,8/9/2023,1461,1461,1461,1461,9
SC16,8/10/2023,1707,1707,1707,1707,10
SC16,8/11/2023,2070,2070,2070,2070,11
SC16,8/12/2023,1900,1900,1900,1900,12
SC16,8/13/2023,1466,1466,1466,1466,13
SC16,8/14/2023,1504,1504,1504,1504,14
SC16,8/15/2023,1697,1697,1697,1697,15
SC16,8/16/2023,1695,1695,1695,1695,16
SC16,8/17/2023,1782,1782,1782,1782,17
SC16,8/18/2023,2259,2259,2259,2259,18
SC16,8/19/2023,1989,1989,1989,1989,19
SC16,8/20/2023,1611,1611,1611,1611,20
SC16,8/21/2023,1592,1592,1592,1592,21
SC16,8/22/2023,1673,1673,1673,1673,22
SC16,8/23/2023,1659,1659,1659,1659,23
SC16,8/24/2023,2050,2050,2050,2050,24
SC16,8/25/2023,2623,2623,2623,2623,25
SC16,8/26/2023,2219,2219,2219,2219,26
SC16,8/27/2023,1705,1705,1705,1705,27
SC16,8/28/2023,1713,1713,1713,1713,28
SC16,8/29/2023,1916,1916,1916,1916,29
SC16,8/30/2023,1847,1847,1847,1847,30
SC16,8/31/2023,1847,1847,1847,1847,31
SC16,9/1/2023,3470,3470,3470,3470,32
SC16,9/2/2023,3114,3114,3114,3114,33
SC16,9/3/2023,2312,2312,2312,2312,34
SC16,9/4/2023,2309,2309,2309,2309,35
SC16,9/5/2023,2196,2196,2196,2196,36
SC16,9/6/2023,2235,2235,2235,2235,37
SC16,9/7/2023,3261,3261,3261,3261,38
SC16,9/8/2023,3170,3170,3170,3170,39
SC16,9/9/2023,3162,3162,3162,3162,40
SC16,9/10/2023,2371,2371,2371,2371,41
SC16,9/11/2023,2275,2275,2275,2275,42
SC16,9/12/2023,2443,2443,2443,2443,43
SC16,9/13/2023,2316,2316,2316,2316,44
SC16,9/14/2023,2524,2524,2524,2524,45
SC16,9/15/2023,3040,3040,3040,3040,46
SC16,9/16/2023,3150,3150,3150,3150,47
SC16,9/17/2023,2571,2571,2571,2571,48
SC16,9/18/2023,2593,2593,2593,2593,49
SC16,9/19/2023,2911,2911,2911,2911,50
SC16,9/20/2023,3428,3428,3428,3428,51
SC16,9/21/2023,3292,3292,3292,3292,52
SC16,9/22/2023,3431,3431,3431,3431,53
SC16,9/23/2023,4096,4096,4096,4096,54
SC16,9/24/2023,3800,3800,3800,3800,55
SC16,9/25/2023,3733,3733,3733,3733,56
SC16,9/26/2023,3762,3762,3762,3762,57
SC16,9/27/2023,3917,3917,3917,3917,58
SC16,9/28/2023,3735,3735,3735,3735,59
SC16,9/29/2023,2570,2570,2570,2570,60
SC16,9/30/2023,1846,1846,1846,1846,61
SC16,10/1/2023,1808,1808,1808,1808,62
SC16,10/2/2023,1438,1438,1438,1438,63
SC16,10/3/2023,1409,1409,1409,1409,64
SC16,10/4/2023,1330,1330,1330,1330,65
SC16,10/5/2023,1614,1614,1614,1614,66
SC16,10/6/2023,1885,1885,1885,1885,67
SC16,10/7/2023,2005,2005,2005,2005,68
SC16,10/8/2023,2015,2015,2015,2015,69
SC16,10/9/2023,1777,1777,1777,1777,70
SC16,10/10/2023,1892,1892,1892,1892,71
SC16,10/11/2023,2005,2005,2005,2005,72
SC16,10/12/2023,2016,2016,2016,2016,73
SC16,10/13/2023,2489,2489,2489,2489,74
SC16,10/14/2023,2200,2200,2200,2200,75
SC16,10/15/2023,2097,2097,2097,2097,76
SC16,10/16/2023,1876,1876,1876,1876,77
SC16,10/17/2023,2464,2464,2464,2464,78
SC16,10/18/2023,1891,1891,1891,1891,79
SC16,10/19/2023,2257,2257,2257,2257,80
SC16,10/20/2023,3820,3820,3820,3820,81
SC16,10/21/2023,2399,2399,2399,2399,82
SC16,10/22/2023,1807,1807,1807,1807,83
SC16,10/23/2023,3022,3022,3022,3022,84
SC16,10/24/2023,5044,5044,5044,5044,85
SC16,10/25/2023,3224,3224,3224,3224,86
SC16,10/26/2023,2648,2648,2648,2648,87
SC16,10/27/2023,4392,4392,4392,4392,88
SC16,10/28/2023,3352,3352,3352,3352,89
SC16,10/29/2023,2745,2745,2745,2745,90
SC16,10/30/2023,2405,2405,2405,2405,91
SC16,10/31/2023,3818,3818,3818,3818,92
SC16,11/1/2023,7546,7546,7546,7546,93
SC16,11/2/2023,5520,5520,5520,5520,94
SC16,11/3/2023,3859,3859,3859,3859,95
SC16,11/4/2023,4045,4045,4045,4045,96
SC16,11/5/2023,3372,3372,3372,3372,97
SC16,11/6/2023,2459,2459,2459,2459,98
SC16,11/7/2023,3631,3631,3631,3631,99
SC16,11/8/2023,3377,3377,3377,3377,100
SC16,11/9/2023,2661,2661,2661,2661,101
SC16,11/10/2023,3158,3158,3158,3158,102
SC16,11/11/2023,7096,7096,7096,7096,103
SC16,11/12/2023,6951,6951,6951,6951,104
SC16,11/13/2023,7448,7448,7448,7448,105
SC16,11/14/2023,5552,5552,5552,5552,106
SC16,11/15/2023,2974,2974,2974,2974,107
SC16,11/16/2023,2679,2679,2679,2679,108
SC16,11/17/2023,2749,2749,2749,2749,109
SC16,11/18/2023,2190,2190,2190,2190,110
SC16,11/19/2023,1849,1849,1849,1849,111
SC16,11/20/2023,1733,1733,1733,1733,112
SC16,11/21/2023,1919,1919,1919,1919,113
SC16,11/22/2023,1906,1906,1906,1906,114
SC16,11/23/2023,1998,1998,1998,1998,115
SC16,11/24/2023,2643,2643,2643,2643,116
SC16,11/25/2023,2613,2613,2613,2613,117
SC16,11/26/2023,2232,2232,2232,2232,118
SC16,11/27/2023,2242,2242,2242,2242,119
SC16,11/28/2023,2159,2159,2159,2159,120
SC16,11/29/2023,2187,2187,2187,2187,121
SC16,11/30/2023,2326,2326,2326,2326,122
SC17,8/1/2023,17057,,,,1
SC17,8/2/2023,17204,17204,17204,17204,2
SC17,8/3/2023,17128,17128,17128,17128,3
SC17,8/4/2023,16876,16876,16876,16876,4
SC17,8/5/2023,16515,16515,16515,16515,5
SC17,8/6/2023,15834,15834,15834,15834,6
SC17,8/7/2023,14172,14172,14172,14172,7
SC17,8/8/2023,15376,15376,15376,15376,8
SC17,8/9/2023,15939,15939,15939,15939,9
SC17,8/10/2023,15906,15906,15906,15906,10
SC17,8/11/2023,15704,15704,15704,15704,11
SC17,8/12/2023,15911,15911,15911,15911,12
SC17,8/13/2023,13650,13650,13650,13650,13
SC17,8/14/2023,16892,16892,16892,16892,14
SC17,8/15/2023,16351,16351,16351,16351,15
SC17,8/16/2023,17562,17562,17562,17562,16
SC17,8/17/2023,18106,18106,18106,18106,17
SC17,8/18/2023,16991,16991,16991,16991,18
SC17,8/19/2023,18150,18150,18150,18150,19
SC17,8/20/2023,18107,18107,18107,18107,20
SC17,8/21/2023,17849,17849,17849,17849,21
SC17,8/22/2023,17966,17966,17966,17966,22
SC17,8/23/2023,18277,18277,18277,18277,23
SC17,8/24/2023,18204,18204,18204,18204,24
SC17,8/25/2023,18619,18619,18619,18619,25
SC17,8/26/2023,18931,18931,18931,18931,26
SC17,8/27/2023,16619,16619,16619,16619,27
SC17,8/28/2023,15966,15966,15966,15966,28
SC17,8/29/2023,18680,18680,18680,18680,29
SC17,8/30/2023,17927,17927,17927,17927,30
SC17,8/31/2023,18474,18474,18474,18474,31
SC17,9/1/2023,18625,18625,18625,18625,32
SC17,9/2/2023,21410,21410,21410,21410,33
SC17,9/3/2023,19274,19274,19274,19274,34
SC17,9/4/2023,17800,17800,17800,17800,35
SC17,9/5/2023,18722,18722,18722,18722,36
SC17,9/6/2023,19613,19613,19613,19613,37
SC17,9/7/2023,20547,20547,20547,20547,38
SC17,9/8/2023,20013,20013,20013,20013,39
SC17,9/9/2023,20002,20002,20002,20002,40
SC17,9/10/2023,18914,18914,18914,18914,41
SC17,9/11/2023,18387,18387,18387,18387,42
SC17,9/12/2023,18835,18835,18835,18835,43
SC17,9/13/2023,20525,20525,20525,20525,44
SC17,9/14/2023,20135,20135,20135,20135,45
SC17,9/15/2023,22065,22065,22065,22065,46
SC17,9/16/2023,22476,22476,22476,22476,47
SC17,9/17/2023,19953,19953,19953,19953,48
SC17,9/18/2023,20073,20073,20073,20073,49
SC17,9/19/2023,22419,22419,22419,22419,50
SC17,9/20/2023,21544,21544,21544,21544,51
SC17,9/21/2023,21817,21817,21817,21817,52
SC17,9/22/2023,22893,22893,22893,22893,53
SC17,9/23/2023,21951,21951,21951,21951,54
SC17,9/24/2023,21964,21964,21964,21964,55
SC17,9/25/2023,21458,21458,21458,21458,56
SC17,9/26/2023,22744,22744,22744,22744,57
SC17,9/27/2023,23417,23417,23417,23417,58
SC17,9/28/2023,21255,21255,21255,21255,59
SC17,9/29/2023,18254,18254,18254,18254,60
SC17,9/30/2023,19652,19652,19652,19652,61
SC17,10/1/2023,18020,18020,18020,18020,62
SC17,10/2/2023,15816,15816,15816,15816,63
SC17,10/3/2023,15108,15108,15108,15108,64
SC17,10/4/2023,15596,15596,15596,15596,65
SC17,10/5/2023,15794,15794,15794,15794,66
SC17,10/6/2023,16674,16674,16674,16674,67
SC17,10/7/2023,17322,17322,17322,17322,68
SC17,10/8/2023,17819,17819,17819,17819,69
SC17,10/9/2023,18917,18917,18917,18917,70
SC17,10/10/2023,19511,19511,19511,19511,71
SC17,10/11/2023,18615,18615,18615,18615,72
SC17,10/12/2023,18310,18310,18310,18310,73
SC17,10/13/2023,17408,17408,17408,17408,74
SC17,10/14/2023,16491,16491,16491,16491,75
SC17,10/15/2023,16851,16851,16851,16851,76
SC17,10/16/2023,17110,17110,17110,17110,77
SC17,10/17/2023,16913,16913,16913,16913,78
SC17,10/18/2023,17887,17887,17887,17887,79
SC17,10/19/2023,17193,17193,17193,17193,80
SC17,10/20/2023,17568,17568,17568,17568,81
SC17,10/21/2023,17087,17087,17087,17087,82
SC17,10/22/2023,15909,15909,15909,15909,83
SC17,10/23/2023,16668,16668,16668,16668,84
SC17,10/24/2023,26514,26514,26514,26514,85
SC17,10/25/2023,24045,24045,24045,24045,86
SC17,10/26/2023,20709,20709,20709,20709,87
SC17,10/27/2023,19835,19835,19835,19835,88
SC17,10/28/2023,20242,20242,20242,20242,89
SC17,10/29/2023,18233,18233,18233,18233,90
SC17,10/30/2023,17495,17495,17495,17495,91
SC17,10/31/2023,19053,19053,19053,19053,92
SC17,11/1/2023,40597,40597,40597,40597,93
SC17,11/2/2023,29164,29164,29164,29164,94
SC17,11/3/2023,23899,23899,23899,23899,95
SC17,11/4/2023,24241,24241,24241,24241,96
SC17,11/5/2023,21579,21579,21579,21579,97
SC17,11/6/2023,21294,21294,21294,21294,98
SC17,11/7/2023,21661,21661,21661,21661,99
SC17,11/8/2023,22647,22647,22647,22647,100
SC17,11/9/2023,22587,22587,22587,22587,101
SC17,11/10/2023,20639,20639,20639,20639,102
SC17,11/11/2023,45478,45478,45478,45478,103
SC17,11/12/2023,36879,36879,36879,36879,104
SC17,11/13/2023,26222,26222,26222,26222,105
SC17,11/14/2023,23164,23164,23164,23164,106
SC17,11/15/2023,20511,20511,20511,20511,107
SC17,11/16/2023,21258,21258,21258,21258,108
SC17,11/17/2023,19250,19250,19250,19250,109
SC17,11/18/2023,18668,18668,18668,18668,110
SC17,11/19/2023,18474,18474,18474,18474,111
SC17,11/20/2023,17757,17757,17757,17757,112
SC17,11/21/2023,18803,18803,18803,18803,113
SC17,11/22/2023,19206,19206,19206,19206,114
SC17,11/23/2023,18802,18802,18802,18802,115
SC17,11/24/2023,18876,18876,18876,18876,116
SC17,11/25/2023,17703,17703,17703,17703,117
SC17,11/26/2023,17108,17108,17108,17108,118
SC17,11/27/2023,16995,16995,16995,16995,119
SC17,11/28/2023,18729,18729,18729,18729,120
SC17,11/29/2023,18634,18634,18634,18634,121
SC17,11/30/2023,18907,18907,18907,18907,122
SC18,8/1/2023,5277,,,,1
SC18,8/2/2023,4817,4817,4817,4817,2
SC18,8/3/2023,4929,4929,4929,4929,3
SC18,8/4/2023,4664,4664,4664,4664,4
SC18,8/5/2023,5313,5313,5313,5313,5
SC18,8/6/2023,4715,4715,4715,4715,6
SC18,8/7/2023,4696,4696,4696,4696,7
SC18,8/8/2023,5657,5657,5657,5657,8
SC18,8/9/2023,5439,5439,5439,5439,9
SC18,8/10/2023,5359,5359,5359,5359,10
SC18,8/11/2023,5249,5249,5249,5249,11
SC18,8/12/2023,5271,5271,5271,5271,12
SC18,8/13/2023,4940,4940,4940,4940,13
SC18,8/14/2023,5597,5597,5597,5597,14
SC18,8/15/2023,5853,5853,5853,5853,15
SC18,8/16/2023,6636,6636,6636,6636,16
SC18,8/17/2023,6417,6417,6417,6417,17
SC18,8/18/2023,6657,6657,6657,6657,18
SC18,8/19/2023,6837,6837,6837,6837,19
SC18,8/20/2023,7169,7169,7169,7169,20
SC18,8/21/2023,9070,9070,9070,9070,21
SC18,8/22/2023,7243,7243,7243,7243,22
SC18,8/23/2023,6498,6498,6498,6498,23
SC18,8/24/2023,5422,5422,5422,5422,24
SC18,8/25/2023,5713,5713,5713,5713,25
SC18,8/26/2023,5614,5614,5614,5614,26
SC18,8/27/2023,5390,5390,5390,5390,27
SC18,8/28/2023,5673,5673,5673,5673,28
SC18,8/29/2023,5864,5864,5864,5864,29
SC18,8/30/2023,6131,6131,6131,6131,30
SC18,8/31/2023,5748,5748,5748,5748,31
SC18,9/1/2023,6624,6624,6624,6624,32
SC18,9/2/2023,6557,6557,6557,6557,33
SC18,9/3/2023,6039,6039,6039,6039,34
SC18,9/4/2023,6026,6026,6026,6026,35
SC18,9/5/2023,6721,6721,6721,6721,36
SC18,9/6/2023,7474,7474,7474,7474,37
SC18,9/7/2023,6734,6734,6734,6734,38
SC18,9/8/2023,6797,6797,6797,6797,39
SC18,9/9/2023,6017,6017,6017,6017,40
SC18,9/10/2023,5986,5986,5986,5986,41
SC18,9/11/2023,5820,5820,5820,5820,42
SC18,9/12/2023,6228,6228,6228,6228,43
SC18,9/13/2023,6099,6099,6099,6099,44
SC18,9/14/2023,6328,6328,6328,6328,45
SC18,9/15/2023,6413,6413,6413,6413,46
SC18,9/16/2023,6494,6494,6494,6494,47
SC18,9/17/2023,5802,5802,5802,5802,48
SC18,9/18/2023,5905,5905,5905,5905,49
SC18,9/19/2023,6462,6462,6462,6462,50
SC18,9/20/2023,6470,6470,6470,6470,51
SC18,9/21/2023,6385,6385,6385,6385,52
SC18,9/22/2023,6264,6264,6264,6264,53
SC18,9/23/2023,7131,7131,7131,7131,54
SC18,9/24/2023,6830,6830,6830,6830,55
SC18,9/25/2023,7349,7349,7349,7349,56
SC18,9/26/2023,7892,7892,7892,7892,57
SC18,9/27/2023,6512,6512,6512,6512,58
SC18,9/28/2023,5906,5906,5906,5906,59
SC18,9/29/2023,5353,5353,5353,5353,60
SC18,9/30/2023,5150,5150,5150,5150,61
SC18,10/1/2023,4925,4925,4925,4925,62
SC18,10/2/2023,4434,4434,4434,4434,63
SC18,10/3/2023,4213,4213,4213,4213,64
SC18,10/4/2023,4535,4535,4535,4535,65
SC18,10/5/2023,5099,5099,5099,5099,66
SC18,10/6/2023,5308,5308,5308,5308,67
SC18,10/7/2023,5438,5438,5438,5438,68
SC18,10/8/2023,5564,5564,5564,5564,69
SC18,10/9/2023,5297,5297,5297,5297,70
SC18,10/10/2023,5441,5441,5441,5441,71
SC18,10/11/2023,5282,5282,5282,5282,72
SC18,10/12/2023,5152,5152,5152,5152,73
SC18,10/13/2023,5213,5213,5213,5213,74
SC18,10/14/2023,5360,5360,5360,5360,75
SC18,10/15/2023,5318,5318,5318,5318,76
SC18,10/16/2023,5137,5137,5137,5137,77
SC18,10/17/2023,5411,5411,5411,5411,78
SC18,10/18/2023,5069,5069,5069,5069,79
SC18,10/19/2023,5651,5651,5651,5651,80
SC18,10/20/2023,5288,5288,5288,5288,81
SC18,10/21/2023,5238,5238,5238,5238,82
SC18,10/22/2023,4674,4674,4674,4674,83
SC18,10/23/2023,6782,6782,6782,6782,84
SC18,10/24/2023,10408,10408,10408,10408,85
SC18,10/25/2023,7606,7606,7606,7606,86
SC18,10/26/2023,7180,7180,7180,7180,87
SC18,10/27/2023,7497,7497,7497,7497,88
SC18,10/28/2023,6529,6529,6529,6529,89
SC18,10/29/2023,6425,6425,6425,6425,90
SC18,10/30/2023,6545,6545,6545,6545,91
SC18,10/31/2023,10016,10016,10016,10016,92
SC18,11/1/2023,22141,22141,22141,22141,93
SC18,11/2/2023,13714,13714,13714,13714,94
SC18,11/3/2023,10509,10509,10509,10509,95
SC18,11/4/2023,8658,8658,8658,8658,96
SC18,11/5/2023,8545,8545,8545,8545,97
SC18,11/6/2023,7428,7428,7428,7428,98
SC18,11/7/2023,8117,8117,8117,8117,99
SC18,11/8/2023,8587,8587,8587,8587,100
SC18,11/9/2023,8012,8012,8012,8012,101
SC18,11/10/2023,10378,10378,10378,10378,102
SC18,11/11/2023,21312,21312,21312,21312,103
SC18,11/12/2023,16247,16247,16247,16247,104
SC18,11/13/2023,8611,8611,8611,8611,105
SC18,11/14/2023,6705,6705,6705,6705,106
SC18,11/15/2023,6465,6465,6465,6465,107
SC18,11/16/2023,6227,6227,6227,6227,108
SC18,11/17/2023,5455,5455,5455,5455,109
SC18,11/18/2023,5824,5824,5824,5824,110
SC18,11/19/2023,5079,5079,5079,5079,111
SC18,11/20/2023,5260,5260,5260,5260,112
SC18,11/21/2023,5857,5857,5857,5857,113
SC18,11/22/2023,5433,5433,5433,5433,114
SC18,11/23/2023,5859,5859,5859,5859,115
SC18,11/24/2023,5433,5433,5433,5433,116
SC18,11/25/2023,5993,5993,5993,5993,117
SC18,11/26/2023,5262,5262,5262,5262,118
SC18,11/27/2023,5095,5095,5095,5095,119
SC18,11/28/2023,5240,5240,5240,5240,120
SC18,11/29/2023,5347,5347,5347,5347,121
SC18,11/30/2023,6109,6109,6109,6109,122
SC19,8/1/2023,8386,,,,1
SC19,8/2/2023,7318,7318,7318,7318,2
SC19,8/3/2023,8060,8060,8060,8060,3
SC19,8/4/2023,8210,8210,8210,8210,4
SC19,8/5/2023,6868,6868,6868,6868,5
SC19,8/6/2023,4986,4986,4986,4986,6
SC19,8/7/2023,7465,7465,7465,7465,7
SC19,8/8/2023,8690,8690,8690,8690,8
SC19,8/9/2023,8205,8205,8205,8205,9
SC19,8/10/2023,8548,8548,8548,8548,10
SC19,8/11/2023,8095,8095,8095,8095,11
SC19,8/12/2023,6846,6846,6846,6846,12
SC19,8/13/2023,4864,4864,4864,4864,13
SC19,8/14/2023,8362,8362,8362,8362,14
SC19,8/15/2023,9453,9453,9453,9453,15
SC19,8/16/2023,8377,8377,8377,8377,16
SC19,8/17/2023,9082,9082,9082,9082,17
SC19,8/18/2023,8971,8971,8971,8971,18
SC19,8/19/2023,8219,8219,8219,8219,19
SC19,8/20/2023,6655,6655,6655,6655,20
SC19,8/21/2023,10430,10430,10430,10430,21
SC19,8/22/2023,9189,9189,9189,9189,22
SC19,8/23/2023,8312,8312,8312,8312,23
SC19,8/24/2023,7692,7692,7692,7692,24
SC19,8/25/2023,6677,6677,6677,6677,25
SC19,8/26/2023,6414,6414,6414,6414,26
SC19,8/27/2023,4929,4929,4929,4929,27
SC19,8/28/2023,7167,7167,7167,7167,28
SC19,8/29/2023,7683,7683,7683,7683,29
SC19,8/30/2023,7981,7981,7981,7981,30
SC19,8/31/2023,7429,7429,7429,7429,31
SC19,9/1/2023,7366,7366,7366,7366,32
SC19,9/2/2023,6890,6890,6890,6890,33
SC19,9/3/2023,5434,5434,5434,5434,34
SC19,9/4/2023,8150,8150,8150,8150,35
SC19,9/5/2023,8660,8660,8660,8660,36
SC19,9/6/2023,9714,9714,9714,9714,37
SC19,9/7/2023,9281,9281,9281,9281,38
SC19,9/8/2023,8626,8626,8626,8626,39
SC19,9/9/2023,8418,8418,8418,8418,40
SC19,9/10/2023,5350,5350,5350,5350,41
SC19,9/11/2023,8717,8717,8717,8717,42
SC19,9/12/2023,8737,8737,8737,8737,43
SC19,9/13/2023,9493,9493,9493,9493,44
SC19,9/14/2023,9015,9015,9015,9015,45
SC19,9/15/2023,8359,8359,8359,8359,46
SC19,9/16/2023,7742,7742,7742,7742,47
SC19,9/17/2023,6122,6122,6122,6122,48
SC19,9/18/2023,8995,8995,8995,8995,49
SC19,9/19/2023,8361,8361,8361,8361,50
SC19,9/20/2023,8726,8726,8726,8726,51
SC19,9/21/2023,8650,8650,8650,8650,52
SC19,9/22/2023,13030,13030,13030,13030,53
SC19,9/23/2023,9014,9014,9014,9014,54
SC19,9/24/2023,6953,6953,6953,6953,55
SC19,9/25/2023,10969,10969,10969,10969,56
SC19,9/26/2023,10792,10792,10792,10792,57
SC19,9/27/2023,9526,9526,9526,9526,58
SC19,9/28/2023,7866,7866,7866,7866,59
SC19,9/29/2023,6991,6991,6991,6991,60
SC19,9/30/2023,5272,5272,5272,5272,61
SC19,10/1/2023,5326,5326,5326,5326,62
SC19,10/2/2023,4655,4655,4655,4655,63
SC19,10/3/2023,4832,4832,4832,4832,64
SC19,10/4/2023,5016,5016,5016,5016,65
SC19,10/5/2023,5585,5585,5585,5585,66
SC19,10/6/2023,7634,7634,7634,7634,67
SC19,10/7/2023,8712,8712,8712,8712,68
SC19,10/8/2023,9517,9517,9517,9517,69
SC19,10/9/2023,9448,9448,9448,9448,70
SC19,10/10/2023,8849,8849,8849,8849,71
SC19,10/11/2023,8405,8405,8405,8405,72
SC19,10/12/2023,8437,8437,8437,8437,73
SC19,10/13/2023,8245,8245,8245,8245,74
SC19,10/14/2023,7717,7717,7717,7717,75
SC19,10/15/2023,5422,5422,5422,5422,76
SC19,10/16/2023,7441,7441,7441,7441,77
SC19,10/17/2023,8654,8654,8654,8654,78
SC19,10/18/2023,8422,8422,8422,8422,79
SC19,10/19/2023,7108,7108,7108,7108,80
SC19,10/20/2023,7363,7363,7363,7363,81
SC19,10/21/2023,6607,6607,6607,6607,82
SC19,10/22/2023,6034,6034,6034,6034,83
SC19,10/23/2023,9009,9009,9009,9009,84
SC19,10/24/2023,12913,12913,12913,12913,85
SC19,10/25/2023,10118,10118,10118,10118,86
SC19,10/26/2023,9647,9647,9647,9647,87
SC19,10/27/2023,10074,10074,10074,10074,88
SC19,10/28/2023,9018,9018,9018,9018,89
SC19,10/29/2023,9841,9841,9841,9841,90
SC19,10/30/2023,10079,10079,10079,10079,91
SC19,10/31/2023,13025,13025,13025,13025,92
SC19,11/1/2023,21454,21454,21454,21454,93
SC19,11/2/2023,14942,14942,14942,14942,94
SC19,11/3/2023,14034,14034,14034,14034,95
SC19,11/4/2023,12472,12472,12472,12472,96
SC19,11/5/2023,11018,11018,11018,11018,97
SC19,11/6/2023,11135,11135,11135,11135,98
SC19,11/7/2023,11441,11441,11441,11441,99
SC19,11/8/2023,11361,11361,11361,11361,100
SC19,11/9/2023,10498,10498,10498,10498,101
SC19,11/10/2023,13296,13296,13296,13296,102
SC19,11/11/2023,25946,25946,25946,25946,103
SC19,11/12/2023,18723,18723,18723,18723,104
SC19,11/13/2023,9897,9897,9897,9897,105
SC19,11/14/2023,9687,9687,9687,9687,106
SC19,11/15/2023,10083,10083,10083,10083,107
SC19,11/16/2023,8922,8922,8922,8922,108
SC19,11/17/2023,7996,7996,7996,7996,109
SC19,11/18/2023,7011,7011,7011,7011,110
SC19,11/19/2023,4626,4626,4626,4626,111
SC19,11/20/2023,7940,7940,7940,7940,112
SC19,11/21/2023,8033,8033,8033,8033,113
SC19,11/22/2023,6666,6666,6666,6666,114
SC19,11/23/2023,7372,7372,7372,7372,115
SC19,11/24/2023,6741,6741,6741,6741,116
SC19,11/25/2023,7013,7013,7013,7013,117
SC19,11/26/2023,4310,4310,4310,4310,118
SC19,11/27/2023,6490,6490,6490,6490,119
SC19,11/28/2023,7151,7151,7151,7151,120
SC19,11/29/2023,6314,6314,6314,6314,121
SC19,11/30/2023,7210,7210,7210,7210,122
SC02,8/1/2023,6957,,,,1
SC02,8/2/2023,7052,7052,7052,7052,2
SC02,8/3/2023,6858,6858,6858,6858,3
SC02,8/4/2023,6656,6656,6656,6656,4
SC02,8/5/2023,6075,6075,6075,6075,5
SC02,8/6/2023,5685,5685,5685,5685,6
SC02,8/7/2023,6528,6528,6528,6528,7
SC02,8/8/2023,7591,7591,7591,7591,8
SC02,8/9/2023,7963,7963,7963,7963,9
SC02,8/10/2023,7372,7372,7372,7372,10
SC02,8/11/2023,6892,6892,6892,6892,11
SC02,8/12/2023,6190,6190,6190,6190,12
SC02,8/13/2023,5741,5741,5741,5741,13
SC02,8/14/2023,7273,7273,7273,7273,14
SC02,8/15/2023,8232,8232,8232,8232,15
SC02,8/16/2023,7793,7793,7793,7793,16
SC02,8/17/2023,8422,8422,8422,8422,17
SC02,8/18/2023,8051,8051,8051,8051,18
SC02,8/19/2023,7224,7224,7224,7224,19
SC02,8/20/2023,7084,7084,7084,7084,20
SC02,8/21/2023,8173,8173,8173,8173,21
