warehouse name,date,storage,next_day_storage,lstm,mamba,count
SC14,2024-05-01,1432,1432.0,1475.0,1451.0,87
SC14,2024-05-02,1430,1430.0,1832.0,1446.0,88
SC14,2024-05-03,1357,1357.0,1636.0,943.0,89
SC14,2024-05-04,1254,1254.0,1424.0,981.0,90
SC14,2024-05-05,1690,1690.0,1335.0,1236.0,91
SC14,2024-05-06,1669,1669.0,2118.0,2159.0,92
SC14,2024-05-07,1513,1513.0,1196.0,1713.0,93
SC14,2024-05-08,1661,1661.0,1868.0,2156.0,94
SC14,2024-05-09,1593,1593.0,1529.0,1975.0,95
SC14,2024-05-10,1195,1195.0,1474.0,1485.0,96
SC14,2024-05-11,1152,1152.0,1050.0,923.0,97
SC14,2024-05-12,1301,1301.0,1004.0,1290.0,98
SC14,2024-05-13,1252,1252.0,1740.0,1105.0,99
SC14,2024-05-14,1154,1154.0,725.0,878.0,100
SC14,2024-05-15,1226,1226.0,816.0,879.0,101
SC14,2024-05-16,1376,1376.0,1605.0,1726.0,102
SC14,2024-05-17,1521,1521.0,1202.0,1795.0,103
SC14,2024-05-18,1575,1575.0,1302.0,1202.0,104
SC14,2024-05-19,1360,1360.0,1565.0,992.0,105
SC14,2024-05-20,1396,1396.0,1278.0,1717.0,106
SC14,2024-05-21,1518,1518.0,1680.0,2011.0,107
SC14,2024-05-22,1656,1656.0,1704.0,1748.0,108
SC14,2024-05-23,1695,1695.0,2086.0,1398.0,109
SC14,2024-05-24,1388,1388.0,1380.0,888.0,110
SC14,2024-05-25,1214,1214.0,992.0,1340.0,111
SC14,2024-05-26,1382,1382.0,1713.0,891.0,112
SC14,2024-05-27,1391,1391.0,1193.0,1427.0,113
SC14,2024-05-28,1498,1498.0,1198.0,1927.0,114
SC14,2024-05-29,1473,1473.0,1643.0,1419.0,115
SC14,2024-05-30,1478,1478.0,1893.0,1305.0,116
SC14,2024-05-31,1363,1363.0,1614.0,1197.0,117
SC14,2024-06-01,1392,1392.0,1074.0,1256.0,118
SC14,2024-06-02,1592,1592.0,1132.0,1335.0,119
SC14,2024-06-03,1510,1510.0,1851.0,1681.0,120
SC14,2024-06-04,1653,1653.0,1259.0,2127.0,121
SC14,2024-06-05,1791,1791.0,1327.0,1785.0,122
SC15,2024-02-05,3037,,,,1
SC15,2024-02-06,3240,3240.0,2899.0,3588.0,2
SC15,2024-02-07,3259,3259.0,3147.0,2953.0,3
SC15,2024-02-08,4364,4364.0,4218.0,3970.0,4
SC15,2024-02-09,3376,3376.0,3649.0,3488.0,5
SC15,2024-02-10,3114,3114.0,3608.0,3474.0,6
SC15,2024-02-11,3306,3306.0,3205.0,3426.0,7
SC15,2024-02-12,3203,3203.0,3417.0,3547.0,8
SC15,2024-02-13,3536,3536.0,3530.0,3393.0,9
SC15,2024-02-14,3884,3884.0,3983.0,3498.0,10
SC15,2024-02-15,4137,4137.0,4276.0,4561.0,11
SC15,2024-02-16,3679,3679.0,3540.0,3448.0,12
SC15,2024-02-17,3566,3566.0,3082.0,3632.0,13
SC15,2024-02-18,3374,3374.0,3779.0,3859.0,14
SC15,2024-02-19,3962,3962.0,4292.0,3607.0,15
SC15,2024-02-20,3954,3954.0,3758.0,4130.0,16
SC15,2024-02-21,4535,4535.0,4111.0,4036.0,17
SC15,2024-02-22,4295,4295.0,4660.0,4632.0,18
SC15,2024-02-23,4460,4460.0,3974.0,4876.0,19
SC15,2024-02-24,3705,3705.0,4023.0,4136.0,20
SC15,2024-02-25,3925,3925.0,3444.0,3558.0,21
SC15,2024-02-26,4264,4264.0,4707.0,4459.0,22
SC15,2024-02-27,4595,4595.0,4685.0,4415.0,23
SC15,2024-02-28,4501,4501.0,4136.0,4322.0,24
SC15,2024-02-29,4467,4467.0,4381.0,4456.0,25
SC15,2024-03-01,4231,4231.0,3994.0,4329.0,26
SC15,2024-03-02,4406,4406.0,3966.0,4839.0,27
SC15,2024-03-03,3799,3799.0,3921.0,3382.0,28
SC15,2024-03-04,4536,4536.0,4067.0,4610.0,29
SC15,2024-03-05,4373,4373.0,4805.0,4844.0,30
SC15,2024-03-06,4382,4382.0,4691.0,4773.0,31
SC15,2024-03-07,4533,4533.0,4966.0,4671.0,32
SC15,2024-03-08,3784,3784.0,3313.0,3990.0,33
SC15,2024-03-09,4046,4046.0,4250.0,3943.0,34
SC15,2024-03-10,3558,3558.0,3406.0,3801.0,35
SC15,2024-03-11,3395,3395.0,3835.0,3242.0,36
SC15,2024-03-12,3787,3787.0,4261.0,3722.0,37
SC15,2024-03-13,3758,3758.0,3897.0,3534.0,38
SC15,2024-03-14,4519,4519.0,4734.0,4457.0,39
SC15,2024-03-15,4547,4547.0,4154.0,4942.0,40
SC15,2024-03-16,3647,3647.0,3708.0,3306.0,41
SC15,2024-03-17,3543,3543.0,4033.0,3911.0,42
SC15,2024-03-18,4271,4271.0,4221.0,4181.0,43
SC15,2024-03-19,4266,4266.0,4631.0,3947.0,44
SC15,2024-03-20,3830,3830.0,3827.0,4051.0,45
SC15,2024-03-21,3960,3960.0,3878.0,4029.0,46
SC15,2024-03-22,4234,4234.0,4298.0,4628.0,47
SC15,2024-03-23,3918,3918.0,4032.0,4279.0,48
SC15,2024-03-24,3471,3471.0,3883.0,3860.0,49
SC15,2024-03-25,3120,3120.0,2876.0,3433.0,50
SC15,2024-03-26,4566,4566.0,4066.0,4442.0,51
SC15,2024-03-27,4481,4481.0,4778.0,4808.0,52
SC15,2024-03-28,4394,4394.0,4118.0,4060.0,53
SC15,2024-03-29,3441,3441.0,3905.0,3260.0,54
SC15,2024-03-30,3287,3287.0,3738.0,3617.0,55
SC15,2024-03-31,3868,3868.0,3522.0,4346.0,56
SC15,2024-04-01,5163,5163.0,5254.0,5109.0,57
SC15,2024-04-02,5063,5063.0,5258.0,4601.0,58
SC15,2024-04-03,4424,4424.0,4518.0,3940.0,59
SC15,2024-04-04,3883,3883.0,3428.0,3435.0,60
SC15,2024-04-05,3217,3217.0,3659.0,3277.0,61
SC15,2024-04-06,2587,2587.0,2572.0,2251.0,62
SC15,2024-04-07,2295,2295.0,2323.0,2421.0,63
SC15,2024-04-08,2619,2619.0,2534.0,2694.0,64
SC15,2024-04-09,2277,2277.0,2498.0,2477.0,65
SC15,2024-04-10,2866,2866.0,3177.0,2787.0,66
SC15,2024-04-11,3280,3280.0,2822.0,3478.0,67
SC15,2024-04-12,3074,3074.0,2664.0,2988.0,68
SC15,2024-04-13,4266,4266.0,4365.0,3891.0,69
SC15,2024-04-14,3977,3977.0,4342.0,4381.0,70
SC15,2024-04-15,4483,4483.0,4684.0,4972.0,71
SC15,2024-04-16,4341,4341.0,4259.0,4617.0,72
SC15,2024-04-17,4247,4247.0,4470.0,3786.0,73
SC15,2024-04-18,4612,4612.0,5042.0,4464.0,74
SC15,2024-04-19,4145,4145.0,4104.0,4596.0,75
SC15,2024-04-20,4332,4332.0,4627.0,4487.0,76
SC15,2024-04-21,3789,3789.0,4218.0,4131.0,77
SC15,2024-04-22,3749,3749.0,3885.0,3824.0,78
SC15,2024-04-23,4173,4173.0,4622.0,3731.0,79
SC15,2024-04-24,4269,4269.0,3891.0,4513.0,80
SC15,2024-04-25,4370,4370.0,4066.0,4443.0,81
SC15,2024-04-26,4014,4014.0,4275.0,3526.0,82
SC15,2024-04-27,3865,3865.0,4317.0,3386.0,83
SC15,2024-04-28,3679,3679.0,3334.0,3457.0,84
SC15,2024-04-29,4795,4795.0,4919.0,4905.0,85
SC15,2024-04-30,5463,5463.0,4992.0,5224.0,86
SC15,2024-05-01,5131,5131.0,4763.0,4637.0,87
SC15,2024-05-02,5485,5485.0,5317.0,5929.0,88
SC15,2024-05-03,5191,5191.0,5229.0,5658.0,89
SC15,2024-05-04,4824,4824.0,4719.0,4968.0,90
SC15,2024-05-05,4303,4303.0,4668.0,3955.0,91
SC15,2024-05-06,4808,4808.0,4648.0,4992.0,92
SC15,2024-05-07,5937,5937.0,6399.0,5765.0,93
SC15,2024-05-08,4425,4425.0,4558.0,4464.0,94
SC15,2024-05-09,5392,5392.0,5410.0,5548.0,95
SC15,2024-05-10,4748,4748.0,4963.0,4730.0,96
SC15,2024-05-11,4522,4522.0,4912.0,4999.0,97
SC15,2024-05-12,3899,3899.0,3593.0,3628.0,98
SC15,2024-05-13,4778,4778.0,4838.0,4621.0,99
SC15,2024-05-14,4243,4243.0,4088.0,4610.0,100
SC15,2024-05-15,4532,4532.0,4770.0,4261.0,101
SC15,2024-05-16,5125,5125.0,4651.0,4910.0,102
SC15,2024-05-17,4521,4521.0,4103.0,4755.0,103
SC15,2024-05-18,5772,5772.0,5702.0,5852.0,104
SC15,2024-05-19,3822,3822.0,4092.0,4200.0,105
SC15,2024-05-20,4500,4500.0,4920.0,4284.0,106
SC15,2024-05-21,3786,3786.0,3763.0,3781.0,107
SC15,2024-05-22,3886,3886.0,3963.0,3514.0,108
SC15,2024-05-23,5205,5205.0,4927.0,4777.0,109
SC15,2024-05-24,4413,4413.0,4728.0,4292.0,110
SC15,2024-05-25,3818,3818.0,3719.0,3934.0,111
SC15,2024-05-26,3345,3345.0,3613.0,3590.0,112
SC15,2024-05-27,4086,4086.0,4094.0,4480.0,113
SC15,2024-05-28,4805,4805.0,5048.0,4334.0,114
SC15,2024-05-29,4198,4198.0,4186.0,4497.0,115
SC15,2024-05-30,4174,4174.0,4263.0,4201.0,116
SC15,2024-05-31,4200,4200.0,4085.0,4207.0,117
SC15,2024-06-01,3682,3682.0,3572.0,4163.0,118
SC15,2024-06-02,3696,3696.0,3950.0,3542.0,119
SC15,2024-06-03,3443,3443.0,3589.0,3929.0,120
SC15,2024-06-04,5341,5341.0,5331.0,5666.0,121
SC15,2024-06-05,5464,5464.0,5006.0,5231.0,122
SC16,2024-02-05,2202,,,,1
SC16,2024-02-06,1926,1926.0,1996.0,1491.0,2
SC16,2024-02-07,1635,1635.0,1606.0,1502.0,3
SC16,2024-02-08,2423,2423.0,2527.0,2070.0,4
SC16,2024-02-09,2198,2198.0,2598.0,1958.0,5
SC16,2024-02-10,1710,1710.0,1450.0,1406.0,6
SC16,2024-02-11,1615,1615.0,1366.0,1568.0,7
SC16,2024-02-12,1607,1607.0,2037.0,1529.0,8
SC16,2024-02-13,1461,1461.0,1353.0,1336.0,9
SC16,2024-02-14,1707,1707.0,1226.0,2161.0,10
SC16,2024-02-15,2070,2070.0,2442.0,1854.0,11
SC16,2024-02-16,1900,1900.0,1695.0,1780.0,12
SC16,2024-02-17,1466,1466.0,985.0,1072.0,13
SC16,2024-02-18,1504,1504.0,1344.0,1805.0,14
SC16,2024-02-19,1697,1697.0,1934.0,1884.0,15
SC16,2024-02-20,1695,1695.0,1258.0,1942.0,16
SC16,2024-02-21,1782,1782.0,1524.0,1666.0,17
SC16,2024-02-22,2259,2259.0,2710.0,2357.0,18
SC16,2024-02-23,1989,1989.0,1777.0,1923.0,19
SC16,2024-02-24,1611,1611.0,1481.0,1930.0,20
SC16,2024-02-25,1592,1592.0,1613.0,1552.0,21
SC16,2024-02-26,1673,1673.0,1231.0,1431.0,22
SC16,2024-02-27,1659,1659.0,2106.0,1908.0,23
SC16,2024-02-28,2050,2050.0,1754.0,2494.0,24
SC16,2024-02-29,2623,2623.0,2599.0,2561.0,25
SC16,2024-03-01,2219,2219.0,1880.0,2176.0,26
SC16,2024-03-02,1705,1705.0,1983.0,1678.0,27
SC16,2024-03-03,1713,1713.0,1641.0,2060.0,28
SC16,2024-03-04,1916,1916.0,2087.0,1638.0,29
SC16,2024-03-05,1847,1847.0,1405.0,1801.0,30
SC16,2024-03-06,1847,1847.0,1613.0,1859.0,31
SC16,2024-03-07,3470,3470.0,3104.0,3752.0,32
SC16,2024-03-08,3114,3114.0,3353.0,2669.0,33
SC16,2024-03-09,2312,2312.0,2386.0,2742.0,34
SC16,2024-03-10,2309,2309.0,1825.0,2765.0,35
SC16,2024-03-11,2196,2196.0,2386.0,2345.0,36
SC16,2024-03-12,2235,2235.0,2233.0,1915.0,37
SC16,2024-03-13,3261,3261.0,3306.0,3629.0,38
SC16,2024-03-14,3170,3170.0,3060.0,3412.0,39
SC16,2024-03-15,3162,3162.0,3445.0,2949.0,40
SC16,2024-03-16,2371,2371.0,2672.0,2028.0,41
SC16,2024-03-17,2275,2275.0,2156.0,2120.0,42
SC16,2024-03-18,2443,2443.0,2324.0,2376.0,43
SC16,2024-03-19,2316,2316.0,2766.0,2643.0,44
SC16,2024-03-20,2524,2524.0,2067.0,2275.0,45
SC16,2024-03-21,3040,3040.0,3378.0,3230.0,46
SC16,2024-03-22,3150,3150.0,3615.0,2697.0,47
SC16,2024-03-23,2571,2571.0,2610.0,2848.0,48
SC16,2024-03-24,2593,2593.0,2211.0,2798.0,49
SC16,2024-03-25,2911,2911.0,3311.0,3201.0,50
SC16,2024-03-26,3428,3428.0,3120.0,3356.0,51
SC16,2024-03-27,3292,3292.0,3199.0,3135.0,52
SC16,2024-03-28,3431,3431.0,3112.0,3626.0,53
SC16,2024-03-29,4096,4096.0,4561.0,3839.0,54
SC16,2024-03-30,3800,3800.0,3732.0,3925.0,55
SC16,2024-03-31,3733,3733.0,3719.0,3371.0,56
SC16,2024-04-01,3762,3762.0,3263.0,3757.0,57
SC16,2024-04-02,3917,3917.0,3891.0,4178.0,58
SC16,2024-04-03,3735,3735.0,3302.0,3553.0,59
SC16,2024-04-04,2570,2570.0,2352.0,2283.0,60
SC16,2024-04-05,1846,1846.0,1943.0,1513.0,61
SC16,2024-04-06,1808,1808.0,2223.0,1452.0,62
SC16,2024-04-07,1438,1438.0,1868.0,1919.0,63
SC16,2024-04-08,1409,1409.0,1465.0,1168.0,64
SC16,2024-04-09,1330,1330.0,1510.0,1466.0,65
SC16,2024-04-10,1614,1614.0,1284.0,1565.0,66
SC16,2024-04-11,1885,1885.0,1813.0,1559.0,67
SC16,2024-04-12,2005,2005.0,2366.0,1981.0,68
SC16,2024-04-13,2015,2015.0,2300.0,2342.0,69
SC16,2024-04-14,1777,1777.0,2232.0,1406.0,70
SC16,2024-04-15,1892,1892.0,2283.0,1937.0,71
SC16,2024-04-16,2005,2005.0,1573.0,1554.0,72
SC16,2024-04-17,2016,2016.0,2231.0,2442.0,73
SC16,2024-04-18,2489,2489.0,2666.0,2963.0,74
SC16,2024-04-19,2200,2200.0,2524.0,2124.0,75
SC16,2024-04-20,2097,2097.0,1845.0,2303.0,76
SC16,2024-04-21,1876,1876.0,1446.0,1691.0,77
SC16,2024-04-22,2464,2464.0,2821.0,2005.0,78
SC16,2024-04-23,1891,1891.0,2336.0,1758.0,79
SC16,2024-04-24,2257,2257.0,2170.0,1785.0,80
SC16,2024-04-25,3820,3820.0,4256.0,3775.0,81
SC16,2024-04-26,2399,2399.0,2717.0,2817.0,82
SC16,2024-04-27,1807,1807.0,2242.0,1858.0,83
SC16,2024-04-28,3022,3022.0,3163.0,2859.0,84
SC16,2024-04-29,5044,5044.0,5450.0,4619.0,85
SC16,2024-04-30,3224,3224.0,3600.0,3625.0,86
SC16,2024-05-01,2648,2648.0,2738.0,2726.0,87
SC16,2024-05-02,4392,4392.0,4424.0,4634.0,88
SC16,2024-05-03,3352,3352.0,2888.0,3451.0,89
SC16,2024-05-04,2745,2745.0,3176.0,2589.0,90
SC16,2024-05-05,2405,2405.0,2183.0,2472.0,91
SC16,2024-05-06,3818,3818.0,3760.0,3816.0,92
SC16,2024-05-07,7546,7546.0,7590.0,7297.0,93
SC16,2024-05-08,5520,5520.0,5656.0,5445.0,94
SC16,2024-05-09,3859,3859.0,3373.0,4137.0,95
SC16,2024-05-10,4045,4045.0,3827.0,3982.0,96
SC16,2024-05-11,3372,3372.0,2969.0,3538.0,97
SC16,2024-05-12,2459,2459.0,2497.0,2197.0,98
SC16,2024-05-13,3631,3631.0,4006.0,3456.0,99
SC16,2024-05-14,3377,3377.0,2915.0,3005.0,100
SC16,2024-05-15,2661,2661.0,2780.0,2621.0,101
SC16,2024-05-16,3158,3158.0,3237.0,2750.0,102
SC16,2024-05-17,7096,7096.0,6832.0,7531.0,103
SC16,2024-05-18,6951,6951.0,7238.0,7308.0,104
SC16,2024-05-19,7448,7448.0,7671.0,7475.0,105
SC16,2024-05-20,5552,5552.0,5553.0,5227.0,106
SC16,2024-05-21,2974,2974.0,2792.0,2511.0,107
SC16,2024-05-22,2679,2679.0,2712.0,2572.0,108
SC16,2024-05-23,2749,2749.0,3054.0,2857.0,109
SC16,2024-05-24,2190,2190.0,2433.0,2513.0,110
SC16,2024-05-25,1849,1849.0,2107.0,1361.0,111
SC16,2024-05-26,1733,1733.0,1610.0,1583.0,112
SC16,2024-05-27,1919,1919.0,2371.0,2307.0,113
SC16,2024-05-28,1906,1906.0,1771.0,1576.0,114
SC16,2024-05-29,1998,1998.0,1804.0,2224.0,115
SC16,2024-05-30,2643,2643.0,2172.0,2947.0,116
SC16,2024-05-31,2613,2613.0,2411.0,2588.0,117
SC16,2024-06-01,2232,2232.0,1893.0,2583.0,118
SC16,2024-06-02,2242,2242.0,2658.0,2690.0,119
SC16,2024-06-03,2159,2159.0,2186.0,2461.0,120
SC16,2024-06-04,2187,2187.0,2590.0,2543.0,121
SC16,2024-06-05,2326,2326.0,2581.0,2727.0,122
SC17,2024-02-05,17057,,,,1
SC17,2024-02-06,17204,17204.0,16742.0,17308.0,2
SC17,2024-02-07,17128,17128.0,17176.0,16649.0,3
SC17,2024-02-08,16876,16876.0,17199.0,17205.0,4
SC17,2024-02-09,16515,16515.0,16090.0,16101.0,5
SC17,2024-02-10,15834,15834.0,15523.0,16334.0,6
SC17,2024-02-11,14172,14172.0,14102.0,14188.0,7
SC17,2024-02-12,15376,15376.0,15088.0,15331.0,8
SC17,2024-02-13,15939,15939.0,16373.0,15983.0,9
SC17,2024-02-14,15906,15906.0,15932.0,16290.0,10
SC17,2024-02-15,15704,15704.0,16074.0,15472.0,11
SC17,2024-02-16,15911,15911.0,15750.0,15828.0,12
SC17,2024-02-17,13650,13650.0,13178.0,14120.0,13
SC17,2024-02-18,16892,16892.0,17117.0,16873.0,14
SC17,2024-02-19,16351,16351.0,16833.0,16480.0,15
SC17,2024-02-20,17562,17562.0,18055.0,17728.0,16
SC17,2024-02-21,18106,18106.0,18102.0,17742.0,17
SC17,2024-02-22,16991,16991.0,16834.0,17061.0,18
SC17,2024-02-23,18150,18150.0,17802.0,18567.0,19
SC17,2024-02-24,18107,18107.0,18310.0,17607.0,20
SC17,2024-02-25,17849,17849.0,18144.0,17479.0,21
SC17,2024-02-26,17966,17966.0,17711.0,18262.0,22
SC17,2024-02-27,18277,18277.0,18435.0,18085.0,23
SC17,2024-02-28,18204,18204.0,17890.0,18415.0,24
SC17,2024-02-29,18619,18619.0,18811.0,18352.0,25
SC17,2024-03-01,18931,18931.0,19107.0,18511.0,26
SC17,2024-03-02,16619,16619.0,17081.0,16732.0,27
SC17,2024-03-03,15966,15966.0,16258.0,16397.0,28
SC17,2024-03-04,18680,18680.0,19095.0,18198.0,29
SC17,2024-03-05,17927,17927.0,17688.0,17579.0,30
SC17,2024-03-06,18474,18474.0,18743.0,18432.0,31
SC17,2024-03-07,18625,18625.0,18240.0,18956.0,32
SC17,2024-03-08,21410,21410.0,26211.0,25619.0,33
SC17,2024-03-09,19274,19274.0,18845.0,19509.0,34
SC17,2024-03-10,17800,17800.0,17673.0,17546.0,35
SC17,2024-03-11,18722,18722.0,18379.0,19156.0,36
SC17,2024-03-12,19613,19613.0,19673.0,19247.0,37
SC17,2024-03-13,20547,20547.0,21830.0,21426.0,38
SC17,2024-03-14,20013,20013.0,21692.0,20803.0,39
SC17,2024-03-15,20002,20002.0,21722.0,23149.0,40
SC17,2024-03-16,18914,18914.0,18573.0,19383.0,41
SC17,2024-03-17,18387,18387.0,18388.0,18487.0,42
SC17,2024-03-18,18835,18835.0,18850.0,18959.0,43
SC17,2024-03-19,20525,20525.0,22086.0,23232.0,44
SC17,2024-03-20,20135,20135.0,24951.0,23426.0,45
SC17,2024-03-21,22065,22065.0,20810.0,18299.0,46
SC17,2024-03-22,22476,22476.0,25747.0,21367.0,47
SC17,2024-03-23,19953,19953.0,20109.0,19855.0,48
SC17,2024-03-24,20073,20073.0,18871.0,21336.0,49
SC17,2024-03-25,22419,22419.0,20658.0,17938.0,50
SC17,2024-03-26,21544,21544.0,19393.0,25060.0,51
SC17,2024-03-27,21817,21817.0,23077.0,21696.0,52
SC17,2024-03-28,22893,22893.0,23204.0,25075.0,53
SC17,2024-03-29,21951,21951.0,18436.0,23168.0,54
SC17,2024-03-30,21964,21964.0,24003.0,22239.0,55
SC17,2024-03-31,21458,21458.0,19772.0,17734.0,56
SC17,2024-04-01,22744,22744.0,21944.0,20809.0,57
SC17,2024-04-02,23417,23417.0,23376.0,20998.0,58
SC17,2024-04-03,21255,21255.0,18243.0,24706.0,59
SC17,2024-04-04,18254,18254.0,18754.0,18501.0,60
SC17,2024-04-05,19652,19652.0,19460.0,19790.0,61
SC17,2024-04-06,18020,18020.0,18302.0,17849.0,62
SC17,2024-04-07,15816,15816.0,15914.0,15860.0,63
SC17,2024-04-08,15108,15108.0,14865.0,15320.0,64
SC17,2024-04-09,15596,15596.0,15158.0,16066.0,65
SC17,2024-04-10,15794,15794.0,16293.0,15906.0,66
SC17,2024-04-11,16674,16674.0,16282.0,17032.0,67
SC17,2024-04-12,17322,17322.0,16851.0,17039.0,68
SC17,2024-04-13,17819,17819.0,17979.0,18255.0,69
SC17,2024-04-14,18917,18917.0,19168.0,18875.0,70
SC17,2024-04-15,19511,19511.0,19911.0,20004.0,71
SC17,2024-04-16,18615,18615.0,18809.0,18582.0,72
SC17,2024-04-17,18310,18310.0,18085.0,18691.0,73
SC17,2024-04-18,17408,17408.0,17546.0,17713.0,74
SC17,2024-04-19,16491,16491.0,16659.0,16144.0,75
SC17,2024-04-20,16851,16851.0,16548.0,16428.0,76
SC17,2024-04-21,17110,17110.0,17025.0,16914.0,77
SC17,2024-04-22,16913,16913.0,16989.0,17208.0,78
SC17,2024-04-23,17887,17887.0,18382.0,18172.0,79
SC17,2024-04-24,17193,17193.0,17280.0,16946.0,80
SC17,2024-04-25,17568,17568.0,17917.0,17175.0,81
SC17,2024-04-26,17087,17087.0,17533.0,17260.0,82
SC17,2024-04-27,15909,15909.0,16171.0,16099.0,83
SC17,2024-04-28,16668,16668.0,17003.0,16338.0,84
SC17,2024-04-29,26514,26514.0,29670.0,30264.0,85
SC17,2024-04-30,24045,24045.0,26692.0,21841.0,86
SC17,2024-05-01,20709,20709.0,15787.0,21308.0,87
SC17,2024-05-02,19835,19835.0,19346.0,19441.0,88
SC17,2024-05-03,20242,20242.0,17359.0,18345.0,89
SC17,2024-05-04,18233,18233.0,18551.0,17784.0,90
SC17,2024-05-05,17495,17495.0,17611.0,17683.0,91
SC17,2024-05-06,19053,19053.0,19414.0,18889.0,92
SC17,2024-05-07,40597,40597.0,45203.0,37465.0,93
SC17,2024-05-08,29164,29164.0,27436.0,34159.0,94
SC17,2024-05-09,23899,23899.0,23294.0,26659.0,95
SC17,2024-05-10,24241,24241.0,22910.0,26727.0,96
SC17,2024-05-11,21579,21579.0,19165.0,23128.0,97
SC17,2024-05-12,21294,21294.0,23909.0,24916.0,98
SC17,2024-05-13,21661,21661.0,19616.0,21595.0,99
SC17,2024-05-14,22647,22647.0,20571.0,21635.0,100
SC17,2024-05-15,22587,22587.0,24674.0,17909.0,101
SC17,2024-05-16,20639,20639.0,19053.0,20172.0,102
SC17,2024-05-17,45478,45478.0,42959.0,48843.0,103
SC17,2024-05-18,36879,36879.0,37529.0,40215.0,104
SC17,2024-05-19,26222,26222.0,24880.0,25431.0,105
SC17,2024-05-20,23164,23164.0,19961.0,19412.0,106
SC17,2024-05-21,20511,20511.0,19084.0,21919.0,107
SC17,2024-05-22,21258,21258.0,21320.0,17108.0,108
SC17,2024-05-23,19250,19250.0,18910.0,18994.0,109
SC17,2024-05-24,18668,18668.0,19109.0,19056.0,110
SC17,2024-05-25,18474,18474.0,18051.0,18345.0,111
SC17,2024-05-26,17757,17757.0,17358.0,17484.0,112
SC17,2024-05-27,18803,18803.0,18389.0,18523.0,113
SC17,2024-05-28,19206,19206.0,19033.0,19144.0,114
SC17,2024-05-29,18802,18802.0,18446.0,18425.0,115
SC17,2024-05-30,18876,18876.0,19015.0,18596.0,116
SC17,2024-05-31,17703,17703.0,17968.0,17523.0,117
SC17,2024-06-01,17108,17108.0,17250.0,17402.0,118
SC17,2024-06-02,16995,16995.0,17024.0,16769.0,119
SC17,2024-06-03,18729,18729.0,18875.0,18983.0,120
SC17,2024-06-04,18634,18634.0,18153.0,18557.0,121
SC17,2024-06-05,18907,18907.0,19372.0,19045.0,122
SC18,2024-02-05,5277,,,,1
SC18,2024-02-06,4817,4817.0,4401.0,5207.0,2
SC18,2024-02-07,4929,4929.0,5158.0,4508.0,3
SC18,2024-02-08,4664,4664.0,4361.0,4805.0,4
SC18,2024-02-09,5313,5313.0,5105.0,5344.0,5
SC18,2024-02-10,4715,4715.0,4964.0,4758.0,6
SC18,2024-02-11,4696,4696.0,4259.0,4839.0,7
SC18,2024-02-12,5657,5657.0,6086.0,5770.0,8
SC18,2024-02-13,5439,5439.0,5828.0,5122.0,9
SC18,2024-02-14,5359,5359.0,5671.0,5391.0,10
SC18,2024-02-15,5249,5249.0,5221.0,5285.0,11
SC18,2024-02-16,5271,5271.0,5540.0,5037.0,12
SC18,2024-02-17,4940,4940.0,5205.0,4646.0,13
SC18,2024-02-18,5597,5597.0,5904.0,5942.0,14
SC18,2024-02-19,5853,5853.0,6298.0,5532.0,15
SC18,2024-02-20,6636,6636.0,6689.0,6260.0,16
SC18,2024-02-21,6417,6417.0,5973.0,6227.0,17
SC18,2024-02-22,6657,6657.0,6816.0,7018.0,18
SC18,2024-02-23,6837,6837.0,6595.0,6608.0,19
SC18,2024-02-24,7169,7169.0,7235.0,6772.0,20
SC18,2024-02-25,9070,9070.0,8766.0,8885.0,21
SC18,2024-02-26,7243,7243.0,6978.0,6963.0,22
SC18,2024-02-27,6498,6498.0,6116.0,6922.0,23
SC18,2024-02-28,5422,5422.0,5402.0,5915.0,24
SC18,2024-02-29,5713,5713.0,6200.0,5822.0,25
SC18,2024-03-01,5614,5614.0,5560.0,5742.0,26
SC18,2024-03-02,5390,5390.0,4957.0,5787.0,27
SC18,2024-03-03,5673,5673.0,5562.0,6034.0,28
SC18,2024-03-04,5864,5864.0,5509.0,5771.0,29
SC18,2024-03-05,6131,6131.0,6614.0,6318.0,30
SC18,2024-03-06,5748,5748.0,5348.0,5398.0,31
SC18,2024-03-07,6624,6624.0,7011.0,6663.0,32
SC18,2024-03-08,6557,6557.0,6077.0,6334.0,33
SC18,2024-03-09,6039,6039.0,6341.0,5827.0,34
SC18,2024-03-10,6026,6026.0,5734.0,5954.0,35
SC18,2024-03-11,6721,6721.0,6806.0,6708.0,36
SC18,2024-03-12,7474,7474.0,7764.0,7305.0,37
SC18,2024-03-13,6734,6734.0,7155.0,6962.0,38
SC18,2024-03-14,6797,6797.0,7141.0,6741.0,39
SC18,2024-03-15,6017,6017.0,5964.0,5523.0,40
SC18,2024-03-16,5986,5986.0,5596.0,6146.0,41
SC18,2024-03-17,5820,5820.0,5911.0,5478.0,42
SC18,2024-03-18,6228,6228.0,6274.0,6057.0,43
SC18,2024-03-19,6099,6099.0,5705.0,5923.0,44
SC18,2024-03-20,6328,6328.0,6794.0,6074.0,45
SC18,2024-03-21,6413,6413.0,5992.0,6325.0,46
SC18,2024-03-22,6494,6494.0,6939.0,6787.0,47
SC18,2024-03-23,5802,5802.0,5489.0,5506.0,48
SC18,2024-03-24,5905,5905.0,5745.0,5923.0,49
SC18,2024-03-25,6462,6462.0,6017.0,6428.0,50
